timestamp,coin,price,volume,sentiment,score,action,future_price,result
2025-06-04 20:38:48,SHIBA-INU,1.286e-05,127476253.0,0,6.374,HOLD ⏸️,,
2025-06-04 20:38:50,FLOKI,8.25e-05,73189366.0,0,3.659,HOLD ⏸️,,
2025-06-04 20:38:52,PEANUT,0.0028458,105607.0,0,0.005,HOLD ⏸️,,
2025-06-04 20:38:53,MIND (Mind of Pepe),0.00362,2406670.04,0,0.12,SELL 🛑,0.003633,LOSE
2025-06-04 20:38:54,WEPE (Wall Street Pepe),3.209e-05,218338.1,0,0.011,SELL 🛑,3.211e-05,LOSE
2025-06-04 20:43:56,RIPPLE,2.2,1657549678.0,0,82.877,HOLD ⏸️,,
2025-06-04 20:43:57,SHIBA-INU,1.286e-05,127346070.0,0,6.367,HOLD ⏸️,,
2025-06-04 20:43:59,FLOKI,8.257e-05,73157989.0,0,3.658,HOLD ⏸️,,
2025-06-04 20:44:01,PEANUT,0.0028458,105607.0,0,0.005,HOLD ⏸️,,
2025-06-04 20:44:02,MIND (Mind of Pepe),0.003633,2405087.86,0,0.12,SELL 🛑,0.003741,LOSE
2025-06-04 20:44:03,WEPE (Wall Street Pepe),3.211e-05,218573.25,0,0.011,SELL 🛑,3.21e-05,WIN
2025-06-04 20:49:05,RIPPLE,2.2,1657442317.0,0,82.872,HOLD ⏸️,,
2025-06-04 20:49:07,SHIBA-INU,1.287e-05,127294457.0,0,6.365,HOLD ⏸️,,
2025-06-04 20:49:08,FLOKI,8.262e-05,73134933.0,0,3.657,HOLD ⏸️,,
2025-06-04 20:49:10,PEANUT,0.00284754,106619.0,0,0.005,HOLD ⏸️,,
2025-06-04 20:49:12,MIND (Mind of Pepe),0.003741,2402344.05,0,0.12,SELL 🛑,0.0037,WIN
2025-06-04 20:49:13,WEPE (Wall Street Pepe),3.21e-05,218599.67,0,0.011,SELL 🛑,3.208e-05,WIN
2025-06-04 20:54:15,RIPPLE,2.2,1657647031.0,0,82.882,HOLD ⏸️,,
2025-06-04 20:54:16,SHIBA-INU,1.287e-05,127262886.0,0,6.363,HOLD ⏸️,,
2025-06-04 20:54:18,FLOKI,8.264e-05,73494627.0,0,3.675,HOLD ⏸️,,
2025-06-04 20:54:20,PEANUT,0.00284756,106443.0,0,0.005,HOLD ⏸️,,
2025-06-04 20:54:22,MIND (Mind of Pepe),0.0037,2395093.49,0,0.12,SELL 🛑,0.003536,WIN
2025-06-04 20:54:23,WEPE (Wall Street Pepe),3.208e-05,218693.35,0,0.011,SELL 🛑,3.206e-05,WIN
2025-06-04 20:59:25,RIPPLE,2.2,1657011538.0,0,82.851,HOLD ⏸️,,
2025-06-04 20:59:27,SHIBA-INU,1.287e-05,127399187.0,0,6.37,HOLD ⏸️,,
2025-06-04 20:59:28,FLOKI,8.268e-05,73590031.0,0,3.68,HOLD ⏸️,,
2025-06-04 20:59:30,PEANUT,0.00284661,106223.0,0,0.005,HOLD ⏸️,,
2025-06-04 20:59:31,MIND (Mind of Pepe),0.003536,2401238.7,0,0.12,SELL 🛑,0.003533,WIN
2025-06-04 20:59:32,WEPE (Wall Street Pepe),3.206e-05,218701.15,0,0.011,SELL 🛑,3.206e-05,LOSE
2025-06-04 21:02:18,RIPPLE,2.2,1656345953.0,0,82.817,HOLD ⏸️,,
2025-06-04 21:02:19,SHIBA-INU,1.287e-05,127415099.0,0,6.371,HOLD ⏸️,,
2025-06-04 21:02:21,FLOKI,8.268e-05,72904888.0,0,3.645,HOLD ⏸️,,
2025-06-04 21:02:22,PEANUT,0.0028466,106223.0,0,0.005,HOLD ⏸️,,
2025-06-04 21:02:24,MIND (Mind of Pepe),0.003533,2397727.3,0,0.12,SELL 🛑,,
2025-06-04 21:02:25,WEPE (Wall Street Pepe),3.206e-05,218570.69,0,0.011,SELL 🛑,,
2025-06-04 23:34:22,BITCOIN,104663,24511867706,0,1225.593,🤝 Hold,,
2025-06-04 23:34:24,ETHEREUM,2615.47,16119676864,0,805.984,🤝 Hold,,
2025-06-04 23:34:26,RIPPLE,2.2,1661698715,0,83.085,🤝 Hold,,
2025-06-04 23:34:28,SOLANA,152.87,3014781570,0,150.739,🤝 Hold,,
2025-06-04 23:34:29,MIND (Mind of Pepe),0.003389,2472639.43,0,0.124,🤝 Hold,,
2025-06-04 23:34:30,WEPE (Wall Street Pepe),3.156e-05,226038.02,0,0.011,🤝 Hold,,
2025-06-04 23:45:14,BITCOIN,104608,24557049563,0,1227.852,🤝 Hold,,
2025-06-04 23:45:16,ETHEREUM,2613.78,16167481777,0,808.374,🤝 Hold,,
2025-06-04 23:45:18,RIPPLE,2.2,1675810843,0,83.791,🤝 Hold,,
2025-06-04 23:45:20,SOLANA,152.76,3020509684,0,151.025,🤝 Hold,,
2025-06-04 23:45:21,MIND (Mind of Pepe),0.003328,2470204.04,0,0.124,🤝 Hold,,
2025-06-04 23:45:22,WEPE (Wall Street Pepe),3.149e-05,226147.86,0,0.011,🤝 Hold,,
2025-06-04 23:50:48,BITCOIN,104559,24677157027,0,1233.858,🤝 Hold,,
2025-06-04 23:50:49,ETHEREUM,2610.68,16375568895,0,818.778,🤝 Hold,,
2025-06-04 23:50:50,RIPPLE,2.2,1805260826,0,90.263,🤝 Hold,,
2025-06-04 23:50:52,SOLANA,152.68,3025657511,0,151.283,🤝 Hold,,
2025-06-04 23:50:53,MIND (Mind of Pepe),0.003392,2471348.73,0,0.124,🤝 Hold,,
2025-06-04 23:50:54,WEPE (Wall Street Pepe),3.162e-05,227250.79,0,0.011,🤝 Hold,,
